artists,name,id,popularity
"Hercules & Love Affair, Mashrou' Leila",Are You Still Certain? (feat. Mashrou' Leila),6cVaDuhEN0p03JCk0IZJ91,33
Billie Eilish,bad guy,2Fxmhks0bxGSBdJ92vM42m,86
Air,La femme d'argent,6tEaLXZlN8b71vWV1SSsRf,51
Bonnie Banane,L'appétit,17VZWOgLzd5kvtGpbSRxoW,33
Barns Courtney,"""99""",6YQUuoMnRIMaOmouYoMfQr,54
Nova Norda,Varım,0PpfMNvbWwsjuho31FK2zG,56
Elder Island,Bonfires,46EihVqR9BPZGLAyYO0sfU,47
Elder Island,Today is Your Day,4qPGtNwK7NNPBFjvkyrFcU,35
Elder Island,What It's Worth,6iKnzmeyi2Ki3UMrO1b2x8,37
Falon Sierra,Sprained Ankles,72KQtvoRAzWtTAnSneDB89,0
